run,pop,herb,rate,rep,surv,biomass
2,A101,meso+GST,53,2,0,0
2,A101,meso+GST,53,3,1,0.361
2,A101,meso+GST,53,4,0,0
2,A101,meso+GST,105.1,1,1,0.148
2,A101,meso+GST,105.1,2,1,0.091
2,A101,meso+GST,105.1,3,0,0
2,A101,meso+GST,105.1,4,0,0
2,A101,meso+GST,210.2,1,0,0
2,A101,meso+GST,210.2,2,0,0
2,A101,meso+GST,210.2,3,0,0
2,A101,meso+GST,210.2,4,0,0
2,A101,meso+GST,420.4,1,0,0
2,A101,meso+GST,420.4,2,1,0.098
2,A101,meso+GST,420.4,3,0,0
2,A101,meso+GST,420.4,4,0,0
2,A101,meso+GST,840.8,1,0,0
2,A101,meso+GST,840.8,2,0,0
2,A101,meso+GST,840.8,3,0,0
2,A101,meso+GST,840.8,4,0,0
2,A101,meso+GST,1681.6,1,0,0
2,A101,meso+GST,1681.6,2,0,0
2,A101,meso+GST,1681.6,3,0,0
2,A101,meso+GST,1681.6,4,0,0
2,A103,meso,0,1,1,1.489
2,A103,meso,0,2,1,2.255
2,A103,meso,0,3,1,1.942
2,A103,meso,0,4,1,1.717
2,A103,meso,1.6,1,1,1.164
2,A103,meso,1.6,2,1,1.28
2,A103,meso,1.6,3,1,0.973
2,A103,meso,1.6,4,1,0.942
2,A103,meso,3.3,1,0,0
2,A103,meso,3.3,2,1,0.76
2,A103,meso,3.3,3,1,0.109
2,A103,meso,3.3,4,1,0.57
2,A103,meso,6.5,1,1,0.841
2,A103,meso,6.5,2,1,0.882
2,A103,meso,6.5,3,1,0.97
2,A103,meso,6.5,4,1,0.831
2,A103,meso,13.1,1,1,0.691
2,A103,meso,13.1,2,1,0.175
2,A103,meso,13.1,3,1,0.771
2,A103,meso,13.1,4,1,0.701
2,A103,meso,26.3,1,1,0.118
2,A103,meso,26.3,2,0,0
2,A103,meso,26.3,3,1,0.191
2,A103,meso,26.3,4,1,0.15
2,A103,meso,53,1,0,0
2,A103,meso,53,2,0,0
2,A103,meso,53,3,0,0
2,A103,meso,53,4,0,0
2,A103,meso,105.1,1,0,0
2,A103,meso,105.1,2,0,0
2,A103,meso,105.1,3,0,0
2,A103,meso,105.1,4,1,0.147
2,A103,meso,210.2,1,0,0
2,A103,meso,210.2,2,0,0
2,A103,meso,210.2,3,0,0
2,A103,meso,210.2,4,0,0
2,A103,meso,420.4,1,0,0
2,A103,meso,420.4,2,0,0
2,A103,meso,420.4,3,0,0
2,A103,meso,420.4,4,0,0
2,A103,meso,840.8,1,0,0
2,A103,meso,840.8,2,0,0
2,A103,meso,840.8,3,0,0
2,A103,meso,840.8,4,0,0
2,A103,meso,1681.6,1,0,0
2,A103,meso,1681.6,2,0,0
2,A103,meso,1681.6,3,0,0
2,A103,meso,1681.6,4,0,0
2,A103,meso+P450,0,1,1,2.518
2,A103,meso+P450,0,2,1,1.796
2,A103,meso+P450,0,3,1,2.322
2,A103,meso+P450,0,4,1,1.436
2,A103,meso+P450,1.6,1,1,1.577
2,A103,meso+P450,1.6,2,1,1.573
2,A103,meso+P450,1.6,3,1,1.376
2,A103,meso+P450,1.6,4,1,1.596
2,A103,meso+P450,3.3,1,1,1.22
2,A103,meso+P450,3.3,2,1,0.932
2,A103,meso+P450,3.3,3,1,1.527
2,A103,meso+P450,3.3,4,1,1.103
2,A103,meso+P450,6.5,1,1,1.051
2,A103,meso+P450,6.5,2,1,1.248
2,A103,meso+P450,6.5,3,1,1.386
2,A103,meso+P450,6.5,4,1,0.854
2,A103,meso+P450,13.1,1,1,0.073
2,A103,meso+P450,13.1,2,1,0.9
2,A103,meso+P450,13.1,3,1,0.627
2,A103,meso+P450,13.1,4,1,0.227
2,A103,meso+P450,26.3,1,1,0.464
2,A103,meso+P450,26.3,2,0,0
2,A103,meso+P450,26.3,3,1,0.893
2,A103,meso+P450,26.3,4,1,0.115
2,A103,meso+P450,53,1,0,0
2,A103,meso+P450,53,2,0,0
2,A103,meso+P450,53,3,0,0
2,A103,meso+P450,53,4,1,0.035
2,A103,meso+P450,105.1,1,0,0
2,A103,meso+P450,105.1,2,1,0.101
2,A103,meso+P450,105.1,3,0,0
2,A103,meso+P450,105.1,4,0,0
2,A103,meso+P450,210.2,1,0,0
2,A103,meso+P450,210.2,2,0,0
2,A103,meso+P450,210.2,3,0,0
2,A103,meso+P450,210.2,4,0,0
2,A103,meso+P450,420.4,1,0,0
2,A103,meso+P450,420.4,2,0,0
2,A103,meso+P450,420.4,3,0,0
2,A103,meso+P450,420.4,4,0,0
2,A103,meso+P450,840.8,1,0,0
2,A103,meso+P450,840.8,2,0,0
2,A103,meso+P450,840.8,3,0,0
2,A103,meso+P450,840.8,4,0,0
2,A103,meso+P450,1681.6,1,0,0
2,A103,meso+P450,1681.6,2,0,0
2,A103,meso+P450,1681.6,3,0,0
2,A103,meso+P450,1681.6,4,0,0
2,A103,meso+GST,0,1,1,3.072
2,A103,meso+GST,0,2,1,1.478
2,A103,meso+GST,0,3,1,1.246
2,A103,meso+GST,0,4,1,1.354
2,A103,meso+GST,1.6,1,1,2.183
2,A103,meso+GST,1.6,2,1,1.443
2,A103,meso+GST,1.6,3,1,1.601
2,A103,meso+GST,1.6,4,1,1.329
2,A103,meso+GST,3.3,1,1,0.709
2,A103,meso+GST,3.3,2,1,1.113
2,A103,meso+GST,3.3,3,1,0.965
2,A103,meso+GST,3.3,4,1,1.826
2,A103,meso+GST,6.5,1,1,1.353
2,A103,meso+GST,6.5,2,1,0.82
2,A103,meso+GST,6.5,3,1,1.175
2,A103,meso+GST,6.5,4,1,0.653
2,A103,meso+GST,13.1,1,1,0.1
2,A103,meso+GST,13.1,2,1,1.112
2,A103,meso+GST,13.1,3,1,0.134
2,A103,meso+GST,13.1,4,1,0.888
2,A103,meso+GST,26.3,1,1,0.212
2,A103,meso+GST,26.3,2,1,0.568
2,A103,meso+GST,26.3,3,1,1.174
2,A103,meso+GST,26.3,4,1,0.133
2,A103,meso+GST,53,1,0,0
2,A103,meso+GST,53,2,0,0
2,A103,meso+GST,53,3,0,0
2,A103,meso+GST,53,4,0,0
2,A103,meso+GST,105.1,1,1,0.163
2,A103,meso+GST,105.1,2,0,0
2,A103,meso+GST,105.1,3,0,0
2,A103,meso+GST,105.1,4,0,0
2,A103,meso+GST,210.2,1,0,0
2,A103,meso+GST,210.2,2,0,0
2,A103,meso+GST,210.2,3,0,0
2,A103,meso+GST,210.2,4,0,0
2,A103,meso+GST,420.4,1,0,0
2,A103,meso+GST,420.4,2,0,0
2,A103,meso+GST,420.4,3,0,0
2,A103,meso+GST,420.4,4,0,0
2,A103,meso+GST,840.8,1,0,0
2,A103,meso+GST,840.8,2,0,0
2,A103,meso+GST,840.8,3,0,0
2,A103,meso+GST,840.8,4,0,0
2,A103,meso+GST,1681.6,1,0,0
2,A103,meso+GST,1681.6,2,0,0
2,A103,meso+GST,1681.6,3,0,0
2,A103,meso+GST,1681.6,4,0,0
2,A75,meso,0,1,1,1.834
2,A75,meso,0,2,1,2.15
2,A75,meso,0,3,1,2.326
2,A75,meso,0,4,1,1.513
2,A75,meso,1.6,1,1,1.967
2,A75,meso,1.6,2,1,1.642
2,A75,meso,1.6,3,1,3.006
2,A75,meso,1.6,4,1,0.524
2,A75,meso,3.3,1,1,1.173
2,A75,meso,3.3,2,1,0.727
2,A75,meso,3.3,3,1,0.715
2,A75,meso,3.3,4,0,0
2,A75,meso,6.5,1,1,0.501
2,A75,meso,6.5,2,1,0.572
2,A75,meso,6.5,3,1,0.698
2,A75,meso,6.5,4,1,0.57
2,A75,meso,13.1,1,1,0.306
2,A75,meso,13.1,2,1,0.647
2,A75,meso,13.1,3,1,0.309
2,A75,meso,13.1,4,1,0.824
2,A75,meso,26.3,1,0,0
2,A75,meso,26.3,2,1,0.723
2,A75,meso,26.3,3,1,0.101
2,A75,meso,26.3,4,0,0
2,A75,meso,53,1,0,0
2,A75,meso,53,2,0,0
2,A75,meso,53,3,1,0.128
2,A75,meso,53,4,1,0.116
2,A75,meso,105.1,1,0,0
2,A75,meso,105.1,2,1,0.09
2,A75,meso,105.1,3,0,0
2,A75,meso,105.1,4,0,0
2,A75,meso,210.2,1,0,0
2,A75,meso,210.2,2,0,0
2,A75,meso,210.2,3,0,0
2,A75,meso,210.2,4,0,0
2,A75,meso,420.4,1,0,0
2,A75,meso,420.4,2,0,0
2,A75,meso,420.4,3,0,0
2,A75,meso,420.4,4,1,0.452
2,A75,meso,840.8,1,0,0
2,A75,meso,840.8,2,0,0
2,A75,meso,840.8,3,0,0
2,A75,meso,840.8,4,0,0
2,A75,meso,1681.6,1,0,0
2,A75,meso,1681.6,2,0,0
2,A75,meso,1681.6,3,0,0
2,A75,meso,1681.6,4,0,0
2,A75,meso+P450,0,1,1,2.375
2,A75,meso+P450,0,2,1,2.618
2,A75,meso+P450,0,3,1,1.743
2,A75,meso+P450,0,4,1,1.112
2,A75,meso+P450,1.6,1,1,3.232
2,A75,meso+P450,1.6,2,1,2.282
2,A75,meso+P450,1.6,3,1,2.188
2,A75,meso+P450,1.6,4,1,1.525
2,A75,meso+P450,3.3,1,1,1.134
2,A75,meso+P450,3.3,2,1,1.004
2,A75,meso+P450,3.3,3,1,0.906
2,A75,meso+P450,3.3,4,1,1.052
2,A75,meso+P450,6.5,1,1,0.713
2,A75,meso+P450,6.5,2,1,1.09
2,A75,meso+P450,6.5,3,1,0.674
2,A75,meso+P450,6.5,4,1,0.755
2,A75,meso+P450,13.1,1,1,1.205
2,A75,meso+P450,13.1,2,1,0.684
2,A75,meso+P450,13.1,3,1,0.484
2,A75,meso+P450,13.1,4,1,0.868
2,A75,meso+P450,26.3,1,1,0.921
2,A75,meso+P450,26.3,2,1,0.111
2,A75,meso+P450,26.3,3,0,0
2,A75,meso+P450,26.3,4,1,0.504
2,A75,meso+P450,53,1,0,0
2,A75,meso+P450,53,2,1,0.194
2,A75,meso+P450,53,3,1,0.178
2,A75,meso+P450,53,4,1,0.124
2,A75,meso+P450,105.1,1,1,0.101
2,A75,meso+P450,105.1,2,1,0.087
2,A75,meso+P450,105.1,3,1,0.593
2,A75,meso+P450,105.1,4,1,0.146
2,A75,meso+P450,210.2,1,0,0
2,A75,meso+P450,210.2,2,0,0
2,A75,meso+P450,210.2,3,0,0
2,A75,meso+P450,210.2,4,0,0
2,A75,meso+P450,420.4,1,0,0
2,A75,meso+P450,420.4,2,0,0
2,A75,meso+P450,420.4,3,0,0
2,A75,meso+P450,420.4,4,0,0
2,A75,meso+P450,840.8,1,0,0
2,A75,meso+P450,840.8,2,0,0
2,A75,meso+P450,840.8,3,0,0
2,A75,meso+P450,840.8,4,0,0
2,A75,meso+P450,1681.6,1,0,0
2,A75,meso+P450,1681.6,2,0,0
2,A75,meso+P450,1681.6,3,0,0
2,A75,meso+P450,1681.6,4,0,0
2,A75,meso+GST,0,1,1,3.755
2,A75,meso+GST,0,2,1,2.132
2,A75,meso+GST,0,3,1,3.201
2,A75,meso+GST,0,4,1,1.536
2,A75,meso+GST,1.6,1,1,1.007
2,A75,meso+GST,1.6,2,1,0.947
2,A75,meso+GST,1.6,3,1,1.317
2,A75,meso+GST,1.6,4,1,1.116
2,A75,meso+GST,3.3,1,1,1.536
2,A75,meso+GST,3.3,2,1,1.106
2,A75,meso+GST,3.3,3,1,1.754
2,A75,meso+GST,3.3,4,1,0.599
2,A75,meso+GST,6.5,1,1,0.845
2,A75,meso+GST,6.5,2,1,1.18
2,A75,meso+GST,6.5,3,1,1.023
2,A75,meso+GST,6.5,4,1,0.444
2,A75,meso+GST,13.1,1,1,0.707
2,A75,meso+GST,13.1,2,1,0.614
2,A75,meso+GST,13.1,3,1,0.783
2,A75,meso+GST,13.1,4,1,0.527
2,A75,meso+GST,26.3,1,0,0
2,A75,meso+GST,26.3,2,1,0.249
2,A75,meso+GST,26.3,3,1,0.125
2,A75,meso+GST,26.3,4,1,0.333
2,A75,meso+GST,53,1,0,0
2,A75,meso+GST,53,2,1,0.048
2,A75,meso+GST,53,3,1,0.158
2,A75,meso+GST,53,4,0,0
2,A75,meso+GST,105.1,1,0,0
2,A75,meso+GST,105.1,2,1,0.153
2,A75,meso+GST,105.1,3,0,0
2,A75,meso+GST,105.1,4,0,0
2,A75,meso+GST,210.2,1,0,0
2,A75,meso+GST,210.2,2,0,0
2,A75,meso+GST,210.2,3,0,0
2,A75,meso+GST,210.2,4,0,0
2,A75,meso+GST,420.4,1,0,0
2,A75,meso+GST,420.4,2,0,0
2,A75,meso+GST,420.4,3,0,0
2,A75,meso+GST,420.4,4,0,0
2,A75,meso+GST,840.8,1,0,0
2,A75,meso+GST,840.8,2,0,0
2,A75,meso+GST,840.8,3,0,0
2,A75,meso+GST,840.8,4,0,0
2,A75,meso+GST,1681.6,1,0,0
2,A75,meso+GST,1681.6,2,0,0
2,A75,meso+GST,1681.6,3,0,0
2,A75,meso+GST,1681.6,4,0,0
