run,pop,herb,rate,rep,count,biomass,count_red,bio_red
2,A47,atrazine,0.5x,4,1,0.106,0.9000000000,0.8838037820
2,A47,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A47,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A47,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A47,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A65,atrazine,0.5x,1,3,0.749,0.0000000001,0.0000000001
2,A65,atrazine,0.5x,2,2,0.028,0.2000000000,0.9484583530
2,A65,atrazine,0.5x,3,0,0,0.9999999999,0.9999999999
2,A65,atrazine,0.5x,4,2,0.054,0.2000000000,0.9005982510
2,A65,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A65,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A65,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A65,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A66,atrazine,0.5x,1,5,0.341,0.7333333330,0.8070994200
2,A66,atrazine,0.5x,2,7,0.62,0.6266666670,0.6492716730
2,A66,atrazine,0.5x,3,6,0.684,0.6800000000,0.6130674590
2,A66,atrazine,0.5x,4,9,0.956,0.5200000000,0.4591995470
2,A66,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A66,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A66,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A66,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A67,atrazine,0.5x,1,5,0.058,0.8412698410,0.9622764230
2,A67,atrazine,0.5x,2,6,0.711,0.8095238100,0.5375609760
2,A67,atrazine,0.5x,3,3,0.319,0.9047619050,0.7925203250
2,A67,atrazine,0.5x,4,12,1.482,0.6190476190,0.0360975610
2,A67,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A67,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A67,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A67,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A75,atrazine,0.5x,1,14,1.329,0.3707865170,0.2047868360
2,A75,atrazine,0.5x,2,11,1.559,0.5056179780,0.0671652950
2,A75,atrazine,0.5x,3,4,0.351,0.8202247190,0.7899775620
2,A75,atrazine,0.5x,4,16,1.301,0.2808988760,0.2215407630
2,A75,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A76,atrazine,0.5x,1,11,0.731,0.6589147290,0.6419737970
2,A76,atrazine,0.5x,2,5,1.119,0.8449612400,0.4519407370
2,A76,atrazine,0.5x,3,13,0.952,0.5968992250,0.5337333170
2,A76,atrazine,0.5x,4,18,0.894,0.4418604650,0.5621403210
2,A76,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A82,atrazine,0.5x,1,6,1.431,0.6883116880,0.3150652150
2,A82,atrazine,0.5x,2,4,1.302,0.7922077920,0.3768098600
2,A82,atrazine,0.5x,3,3,0.58,0.8441558440,0.7223884170
2,A82,atrazine,0.5x,4,6,0.676,0.6883116880,0.6764389140
2,A82,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A87,atrazine,0.5x,1,13,0.276,0.6976744190,0.8322953060
2,A87,atrazine,0.5x,2,13,0.898,0.6976744190,0.4543521190
2,A87,atrazine,0.5x,3,5,0.578,0.8837209300,0.6487923440
2,A87,atrazine,0.5x,4,4,0.611,0.9069767440,0.6287406960
2,A87,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A90,atrazine,0.5x,1,4,0.568,0.7837837840,0.5781656150
2,A90,atrazine,0.5x,2,2,0.039,0.8918918920,0.9710360190
2,A90,atrazine,0.5x,3,0,0,0.9999999999,0.9999999999
2,A90,atrazine,0.5x,4,5,0.183,0.7297297300,0.8640920910
2,A90,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,0.5x,4,0,0,0.9999999999,0.9999999999
2,A91,atrazine,0.5x,1,4,0.199,0.8965517240,0.8924711820
2,A91,atrazine,0.5x,2,0,0,0.9999999999,0.9999999999
2,A91,atrazine,0.5x,3,6,0.04,0.8448275860,0.9783861670
2,A91,atrazine,0.5x,4,,,,
2,A91,metribuzin,0.5x,1,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,0.5x,2,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,0.5x,3,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,0.5x,4,,,,
1,A8,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A8,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A8,fomesafen,0.5x,3,4,0.1227,0.6363636360,0.5708664860
1,A8,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,0.5x,1,1,0.0204,0.9680000000,0.9655390850
1,A17,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A20,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A20,fomesafen,0.5x,2,2,0.7261,0.8222222220,0.1862374270
1,A20,fomesafen,0.5x,3,3,0.1706,0.7333333330,0.8088033400
1,A20,fomesafen,0.5x,4,1,0.0142,0.9111111110,0.9840856240
1,A20,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,0.5x,3,1,0.0117,0.9111111110,0.9868874510
1,A20,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,0.5x,4,1,0.0396,0.9111111110,0.9556190640
1,A22,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,0.5x,2,1,0.0044,0.9603960400,0.9956920820
1,A22,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,0.5x,3,1,0.0826,0.7333333330,0.6486601450
1,A23,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,0.5x,4,1,0.0105,0.8571428570,0.9849962490
1,A34,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,0.5x,1,1,0.0167,0.8787878790,0.9687937960
1,A36,fomesafen,0.5x,2,1,0.0048,0.8787878790,0.9910305520
1,A36,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,0.5x,3,1,0.0651,0.9669421490,0.9374489550
1,A39,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,0.5x,1,1,0.0674,0.9669421490,0.9352390100
1,A39,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,0.5x,3,1,0.2212,0.9436619720,0.7216121830
1,A41,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,0.5x,2,5,0.0477,0.7368421050,0.9486268170
1,A65,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,0.5x,2,1,0.0047,0.9493670890,0.9934747150
1,A67,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,0.5x,4,1,0.0473,0.9493670890,0.9343306380
1,A67,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,0.5x,2,4,0.0345,0.1111111110,0.9205755400
1,A75,s-metolachlor,0.5x,3,1,0.0303,0.7777777780,0.9302446040
1,A75,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
