run,pop,herb,rate,rep,count,biomass,count_red,bio_red
2,A67,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A67,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A67,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A75,atrazine,1x,1,13,1.145,0.4157303370,0.3148840690
2,A75,atrazine,1x,2,3,0.777,0.8651685390,0.5350785340
2,A75,atrazine,1x,3,12,1.163,0.4606741570,0.3041136870
2,A75,atrazine,1x,4,16,1.25,0.2808988760,0.2520568440
2,A75,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A75,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A76,atrazine,1x,1,7,0.847,0.7829457360,0.5851597890
2,A76,atrazine,1x,2,7,0.123,0.7829457360,0.9397575610
2,A76,atrazine,1x,3,13,0.416,0.5968992250,0.7962532140
2,A76,atrazine,1x,4,5,0.776,0.8449612400,0.6199338800
2,A76,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A76,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A82,atrazine,1x,1,13,0.537,0.3246753250,0.7429699650
2,A82,atrazine,1x,2,2,0.085,0.8961038960,0.9593155440
2,A82,atrazine,1x,3,10,0.881,0.4805194810,0.5783175780
2,A82,atrazine,1x,4,3,0.206,0.8441558440,0.9014000240
2,A82,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A82,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A87,atrazine,1x,1,0,0,0.9999999999,0.9999999999
2,A87,atrazine,1x,2,4,0.137,0.9069767440,0.9167552790
2,A87,atrazine,1x,3,8,0.403,0.8139534880,0.7551268420
2,A87,atrazine,1x,4,4,0.013,0.9069767440,0.9921008660
2,A87,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A87,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A90,atrazine,1x,1,10,1.136,0.4594594600,0.1563312290
2,A90,atrazine,1x,2,0,0,0.9999999999,0.9999999999
2,A90,atrazine,1x,3,2,0.177,0.8918918920,0.8685480880
2,A90,atrazine,1x,4,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A90,metribuzin,1x,4,0,0,0.9999999999,0.9999999999
2,A91,atrazine,1x,1,2,0.004,0.9482758620,0.9978386170
2,A91,atrazine,1x,2,7,0.194,0.8189655170,0.8951729110
2,A91,atrazine,1x,3,15,0.517,0.6120689660,0.7206412100
2,A91,atrazine,1x,4,,,,
2,A91,metribuzin,1x,1,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,1x,2,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,1x,3,0,0,0.9999999999,0.9999999999
2,A91,metribuzin,1x,4,,,,
1,A8,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A8,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A8,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A8,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A8,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A8,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A9,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A9,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A9,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A11,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A11,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A11,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A15,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A15,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A15,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A17,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A17,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A17,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A18,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A18,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A18,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A20,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A20,fomesafen,1x,2,2,0.0173,0.8222222220,0.9806113590
1,A20,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A20,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A20,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A20,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A22,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A22,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A22,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A23,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A23,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A23,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A27,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A27,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A27,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A31,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A31,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A31,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A34,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A34,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A34,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A35,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A35,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A35,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A36,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A36,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A36,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A37,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A37,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A37,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,1x,2,2,0.0604,0.9338842980,0.9419649290
1,A39,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A39,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A39,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A39,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A41,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A41,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A41,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A44,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A44,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A44,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A45,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A45,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A45,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A47,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A47,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A47,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A57,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A57,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A57,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A65,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A65,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A65,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A66,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A66,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A66,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A67,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A67,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A67,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A75,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A75,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A75,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A76,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A76,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A76,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A76,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A76,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A76,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A76,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A76,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A76,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A82,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A82,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A82,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A82,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A82,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A82,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A82,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A82,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A82,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A82,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A82,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A82,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A87,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A87,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A87,fomesafen,1x,3,3,0.0396,0.8571428570,0.9241451970
1,A87,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A87,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A87,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A87,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A87,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A87,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A87,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A87,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A87,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A90,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A90,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A90,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A90,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A90,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
1,A90,s-metolachlor,1x,2,0,0,0.9999999999,0.9999999999
1,A90,s-metolachlor,1x,3,0,0,0.9999999999,0.9999999999
1,A90,s-metolachlor,1x,4,0,0,0.9999999999,0.9999999999
1,A90,mesotrione,1x,1,0,0,0.9999999999,0.9999999999
1,A90,mesotrione,1x,2,0,0,0.9999999999,0.9999999999
1,A90,mesotrione,1x,3,0,0,0.9999999999,0.9999999999
1,A90,mesotrione,1x,4,0,0,0.9999999999,0.9999999999
1,A91,fomesafen,1x,1,0,0,0.9999999999,0.9999999999
1,A91,fomesafen,1x,2,0,0,0.9999999999,0.9999999999
1,A91,fomesafen,1x,3,0,0,0.9999999999,0.9999999999
1,A91,fomesafen,1x,4,0,0,0.9999999999,0.9999999999
1,A91,s-metolachlor,1x,1,0,0,0.9999999999,0.9999999999
